timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1587628165517,4707,UCJ01_0_генерация_пакета,200,"Number of samples in transaction : 3, number of failing samples : 0",UCJ01_Integration 1-1,,true,,2292,0,1,1,null,0,0,0
1587628165544,7,extractLocation,200,OK,UCJ01_Integration 1-1,text,true,,0,0,1,1,null,0,0,0
1587628165551,9,clearDirectory,200,OK,UCJ01_Integration 1-1,text,true,,0,0,1,1,null,0,0,0
1587628165566,4658,generatePackage,0,OK,UCJ01_Integration 1-1,text,true,,2292,0,1,1,null,0,0,0
1587628170251,232,UCJ01_1_SOAP_получение_RSA_ключа,200,"Number of samples in transaction : 1, number of failing samples : 0",UCJ01_Integration 1-1,,true,,1658,488,1,1,null,0,1,0
1587628170252,232,soapGetRsaKeyRequest,200,,UCJ01_Integration 1-1,text,true,,1658,488,1,1,http://172.22.7.10:8081/soapGateway,232,0,32
1587628170488,220,UCJ01_2_SOAP_открытие_сессии_банком,200,"Number of samples in transaction : 1, number of failing samples : 0",UCJ01_Integration 1-1,,true,,872,487,1,1,null,0,0,0
1587628170488,220,soapStartSessionRequest,200,,UCJ01_Integration 1-1,text,true,,872,487,1,1,http://172.22.7.10:8081/soapGateway,220,0,0
1587628170708,1723,UCJ01_3_копирование_пакета_на_сервер,200,"Number of samples in transaction : 2, number of failing samples : 0",UCJ01_Integration 1-1,,true,,0,0,1,1,null,0,1,0
1587628170709,12,writeRsaKeyToFile,200,OK,UCJ01_Integration 1-1,text,true,,0,0,1,1,null,0,0,0
1587628170721,1711,copyPackageOnServer,200,OK,UCJ01_Integration 1-1,text,true,,0,0,1,1,null,0,0,0
1587628172435,305,UCJ01_4_SOAP_подтверждение_отправки_пакета,200,"Number of samples in transaction : 3, number of failing samples : 0",UCJ01_Integration 1-1,,true,,1603,1714,1,1,null,0,3,0
1587628172436,167,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-1,text,true,,819,851,1,1,http://172.22.7.10:8081/soapGateway,167,0,32
1587628172604,131,soapSendRequestConfirmationRequest,200,,UCJ01_Integration 1-1,text,true,,779,863,1,1,http://172.22.7.10:8081/soapGateway,131,0,0
1587628172736,7,clearVarsData,200,OK,UCJ01_Integration 1-1,text,true,,5,0,1,1,null,0,0,0
1587628172743,467958,UCJ01_5_Обработка_сессии,200,,UCJ01_Integration 1-1,,true,,3910,0,1,1,null,0,0,0
1587628172744,5,clearDeltaOK,200,OK,UCJ01_Integration 1-1,text,true,,0,0,1,1,null,0,0,0
1587628182753,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,868,0,824
1587628193641,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,98,0,65
1587628203741,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,127,0,95
1587628213871,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,101,0,68
1587628223975,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,128,0,91
1587628234106,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,102,0,67
1587628244212,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,815,0,752
1587628255027,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,97,0,64
1587628265126,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,104,0,71
1587628275234,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,97,0,66
1587628285331,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,95,0,63
1587628295428,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,101,0,64
1587628305532,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,465,0,397
1587628315999,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,98,0,65
1587628326100,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,114,0,61
1587628336216,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,111,0,79
1587628346332,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,104,0,64
1587628356439,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,103,0,66
1587628366543,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,528,0,439
1587628377117,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,461,0,297
1587628387664,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,103,0,70
1587628397769,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,98,0,67
1587628407868,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,93,0,61
1587628417963,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,121,0,85
1587628428088,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,485,0,411
1587628438574,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,98,0,65
1587628448675,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,102,0,70
1587628458780,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,94,0,60
1587628468875,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,108,0,75
1587628478987,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,98,0,66
1587628489089,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,115,0,79
1587628499208,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,102,0,66
1587628509314,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,98,0,62
1587628519417,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,117,0,80
1587628529535,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,103,0,70
1587628539639,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,104,0,66
1587628549746,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,95,0,63
1587628559843,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,99,0,67
1587628569946,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,101,0,65
1587628580050,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,111,0,77
1587628590163,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,101,0,64
1587628600267,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,102,0,67
1587628610373,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,104,0,69
1587628620480,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,112,0,76
1587628630595,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,103,0,67
1587628640700,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,99,0,66
1587631431974,4447,UCJ01_0_генерация_пакета,200,"Number of samples in transaction : 3, number of failing samples : 0",UCJ01_Integration 1-1,,true,,2292,0,1,1,null,0,0,0
1587631431983,6,extractLocation,200,OK,UCJ01_Integration 1-1,text,true,,0,0,1,1,null,0,0,0
1587631431989,6,clearDirectory,200,OK,UCJ01_Integration 1-1,text,true,,0,0,1,1,null,0,0,0
1587631431999,4422,generatePackage,0,OK,UCJ01_Integration 1-1,text,true,,2292,0,1,1,null,0,0,0
1587631436440,216,UCJ01_1_SOAP_получение_RSA_ключа,200,"Number of samples in transaction : 1, number of failing samples : 0",UCJ01_Integration 1-1,,true,,1658,488,1,1,null,0,1,0
1587631436441,216,soapGetRsaKeyRequest,200,,UCJ01_Integration 1-1,text,true,,1658,488,1,1,http://172.22.7.10:8081/soapGateway,216,0,69
1587631436657,171,UCJ01_2_SOAP_открытие_сессии_банком,200,"Number of samples in transaction : 1, number of failing samples : 0",UCJ01_Integration 1-1,,true,,872,487,1,1,null,0,0,0
1587631436657,171,soapStartSessionRequest,200,,UCJ01_Integration 1-1,text,true,,872,487,1,1,http://172.22.7.10:8081/soapGateway,171,0,0
1587631436828,1540,UCJ01_3_копирование_пакета_на_сервер,200,"Number of samples in transaction : 2, number of failing samples : 0",UCJ01_Integration 1-1,,true,,0,0,1,1,null,0,1,0
1587631436828,8,writeRsaKeyToFile,200,OK,UCJ01_Integration 1-1,text,true,,0,0,1,1,null,0,0,0
1587631436836,1532,copyPackageOnServer,200,OK,UCJ01_Integration 1-1,text,true,,0,0,1,1,null,0,0,0
1587631438370,224,UCJ01_4_SOAP_подтверждение_отправки_пакета,200,"Number of samples in transaction : 3, number of failing samples : 0",UCJ01_Integration 1-1,,true,,1604,1715,1,1,null,0,3,0
1587631438371,80,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-1,text,true,,819,852,1,1,http://172.22.7.10:8081/soapGateway,80,0,0
1587631438451,139,soapSendRequestConfirmationRequest,200,,UCJ01_Integration 1-1,text,true,,779,863,1,1,http://172.22.7.10:8081/soapGateway,139,0,31
1587631438592,5,clearVarsData,200,OK,UCJ01_Integration 1-1,text,true,,6,0,1,1,null,0,0,0
1587631438597,683367,UCJ01_5_Обработка_сессии,200,,UCJ01_Integration 1-1,,true,,5695,0,1,1,null,0,0,0
1587631438598,2,clearDeltaOK,200,OK,UCJ01_Integration 1-1,text,true,,0,0,1,1,null,0,0,0
1587631448603,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,888,0,834
1587631459499,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,94,0,62
1587631469593,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,93,0,61
1587631479689,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,155,0,122
1587631489846,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,105,0,63
1587631499954,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,121,0,74
1587631510078,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,558,0,495
1587631520639,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,98,0,64
1587631530739,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,105,0,74
1587631540845,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,193,0,159
1587631551041,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,95,0,60
1587631561138,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,99,0,65
1587631571239,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,621,0,565
1587631581860,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,101,0,69
1587631591964,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,102,0,70
1587631602068,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,96,0,64
1587631612166,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,147,0,72
1587631622316,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,296,0,264
1587631632613,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,506,0,433
1587631643123,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,102,0,70
1587631653228,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,125,0,93
1587631663355,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,318,0,283
1587631673674,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,157,0,125
1587631683834,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,168,0,61
1587631694005,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,705,0,628
1587631704711,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,101,0,63
1587631714814,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,343,0,311
1587631725160,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,176,0,144
1587631735338,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,98,0,68
1587631745436,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,223,0,192
1587631755661,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,100,0,68
1587631765763,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,355,0,70
1587631776119,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,96,0,65
1587631786215,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,116,0,82
1587631796334,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,309,0,277
1587631806645,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,102,0,70
1587631816747,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,99,0,66
1587631826846,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,298,0,266
1587631837147,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,117,0,83
1587631847265,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,98,0,67
1587631857367,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,100,0,64
1587631867470,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,94,0,63
1587631877566,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,93,0,62
1587631887662,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,124,0,92
1587631897788,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,336,0,298
1587631908126,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,119,0,89
1587631918247,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,115,0,75
1587631928365,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,96,0,66
1587631938461,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,98,0,64
1587631948561,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,123,0,64
1587631958685,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,98,0,63
1587631968786,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,93,0,62
1587631978881,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,274,0,243
1587631989157,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,627,0,452
1587631999918,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,98,0,67
1587632010019,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,95,0,64
1587632020116,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,92,0,61
1587632030209,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,107,0,75
1587632040319,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,94,0,62
1587632050415,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,468,0,403
1587632060886,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,94,0,61
1587632070980,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,94,0,62
1587632081076,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,207,0,133
1587632091287,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,95,0,63
1587632101383,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,98,0,66
1587632111485,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,477,0,406
1587632121964,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,85,0,1,1,null,104,0,67
1587636726181,4555,UCJ01_0_генерация_пакета,200,"Number of samples in transaction : 3, number of failing samples : 0",UCJ01_Integration 1-1,,true,,2292,0,1,1,null,0,0,0
1587636726193,7,extractLocation,200,OK,UCJ01_Integration 1-1,text,true,,0,0,1,1,null,0,0,0
1587636726200,6,clearDirectory,200,OK,UCJ01_Integration 1-1,text,true,,0,0,1,1,null,0,0,0
1587636726211,4525,generatePackage,0,OK,UCJ01_Integration 1-1,text,true,,2292,0,1,1,null,0,0,0
1587636730758,163,UCJ01_1_SOAP_получение_RSA_ключа,200,"Number of samples in transaction : 1, number of failing samples : 0",UCJ01_Integration 1-1,,true,,1658,488,1,1,null,0,2,0
1587636730760,163,soapGetRsaKeyRequest,200,,UCJ01_Integration 1-1,text,true,,1658,488,1,1,http://172.22.7.10:8081/soapGateway,163,0,34
1587636730924,173,UCJ01_2_SOAP_открытие_сессии_банком,200,"Number of samples in transaction : 1, number of failing samples : 0",UCJ01_Integration 1-1,,true,,872,487,1,1,null,0,1,0
1587636730925,173,soapStartSessionRequest,200,,UCJ01_Integration 1-1,text,true,,872,487,1,1,http://172.22.7.10:8081/soapGateway,173,0,0
1587636730758,610,UCJ01_Загрузка_пакетов_на_создание,,"Number of samples in transaction : 8, number of failing samples : 0",UCJ01_Integration 1-1,,false,,2530,975,1,1,null,0,0,0
